date,campaign_id,advertiser_id,placement_id,platform,impressions,clicks,conversions,spend_inr
2025-01-24,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,8442,535,109,755.39
2025-01-25,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,9917,346,41,798.31
2025-01-25,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,6726,518,77,666.4
2025-01-25,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,7392,533,104,778.12
2025-01-26,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,7528,292,32,605.99
2025-01-26,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,7826,522,79,775.33
2025-01-26,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,5980,413,132,629.55
2025-01-27,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,9444,478,38,646.24
2025-01-27,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,8392,670,79,706.76
2025-01-27,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,7626,516,136,682.37
2025-01-28,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,10410,424,48,712.29
2025-01-28,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,8773,662,74,738.82
2025-01-28,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,8355,716,162,747.56
2025-01-29,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,9612,426,44,657.68
2025-01-29,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,7392,555,88,622.54
2025-01-29,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,7901,546,136,706.97
2025-01-30,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,10338,420,33,707.38
2025-01-30,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,9189,609,97,773.87
2025-01-30,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,8739,575,140,781.95
2025-01-31,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,10359,605,74,708.8
2025-01-31,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,8839,588,92,744.35
2025-01-31,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,7552,541,109,675.76
2025-02-01,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,8651,416,41,630.08
2025-02-01,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,7286,470,80,653.12
2025-02-01,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,7836,438,92,746.32
2025-02-02,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,8825,444,46,642.78
2025-02-02,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,7825,550,74,701.42
2025-02-02,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,7963,495,104,758.43
2025-02-03,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,9969,513,63,617.17
2025-02-03,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,8590,786,129,654.52
2025-02-03,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,7929,468,97,641.91
2025-02-04,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,11986,535,50,742.05
2025-02-04,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,9119,792,92,694.8
2025-02-04,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,8337,600,159,674.94
2025-02-05,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,12289,541,63,760.77
2025-02-05,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,9641,786,125,734.63
2025-02-05,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,8352,517,146,676.11
2025-02-06,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,11300,605,56,699.58
2025-02-06,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,10227,844,97,779.21
2025-02-06,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,8449,675,202,683.99
2025-02-07,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,11199,658,59,693.32
2025-02-07,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,8870,820,142,675.82
2025-02-07,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,9056,750,155,733.13
2025-02-08,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,10579,423,36,770.49
2025-02-08,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,7141,468,59,640.15
2025-02-08,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,6899,363,85,657.06
2025-02-09,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,9742,410,38,709.5
2025-02-09,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,8320,652,106,745.79
2025-02-09,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,6924,468,100,659.44
2025-02-10,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,9973,474,55,617.43
2025-02-10,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,8421,554,65,641.6
2025-02-10,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,9501,725,165,769.18
2025-02-11,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,11404,585,63,705.96
2025-02-11,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,8385,766,100,638.86
2025-02-11,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,9078,530,129,734.89
2025-02-12,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,10718,553,44,663.55
2025-02-12,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,9907,700,110,754.89
2025-02-12,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,9358,695,203,757.61
2025-02-13,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,11762,562,65,728.17
2025-02-13,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,8553,701,114,651.67
2025-02-13,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,8266,552,141,669.23
2025-02-14,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,12288,730,75,760.69
2025-02-14,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,9556,885,102,728.08
2025-02-14,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,7888,619,187,638.63
2025-02-15,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,10556,439,35,768.83
2025-02-15,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,7602,459,59,681.48
2025-02-15,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,7887,403,122,751.17
2025-02-16,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,9328,417,33,679.38
2025-02-16,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,7369,417,74,660.56
2025-02-16,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,7963,482,108,758.46
2025-02-17,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,12676,603,50,784.75
2025-02-17,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,9287,872,95,707.6
2025-02-17,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,7904,673,146,639.89
2025-02-18,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,9916,517,61,613.87
2025-02-18,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,9051,864,136,689.68
2025-02-18,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,7482,649,161,605.71
2025-02-19,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,10502,545,49,650.15
2025-02-19,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,7983,509,71,608.29
2025-02-19,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,9445,704,229,764.62
2025-02-20,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,10500,486,40,650.04
2025-02-20,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,8196,597,99,624.46
2025-02-20,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,9622,830,187,778.98
2025-02-21,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,12501,590,48,773.88
2025-02-21,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,10126,851,102,771.53
2025-02-21,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,8397,556,162,679.83
2025-02-22,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,9401,484,38,684.74
2025-02-22,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,7410,498,72,664.24
2025-02-22,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,6889,463,143,656.1
2025-02-23,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,10790,522,62,785.84
2025-02-23,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,7864,602,78,704.97
2025-02-23,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,7069,403,103,673.29
2025-02-24,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,10496,631,58,649.77
2025-02-24,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,8015,646,72,610.7
2025-02-24,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,7576,487,124,613.31
2025-02-25,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,10993,624,70,680.54
2025-02-25,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,8913,663,87,679.09
2025-02-25,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,9283,552,108,751.53
2025-02-26,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,12212,614,50,756.02
2025-02-26,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,8391,784,134,639.35
2025-02-26,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,9118,656,172,738.15
2025-02-27,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,12817,771,67,793.45
2025-02-27,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,9965,698,86,759.26
2025-02-27,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,9031,629,199,731.13
2025-02-28,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL05,Rides,9834,501,61,608.82
2025-02-28,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL06,Rides,10219,702,95,778.63
2025-02-28,GODREJPROPERTIES_20241101_20250228_001,ADV05,PL07,Rides,8884,556,179,719.26
2024-11-01,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,11073,316,22,609.06
2024-11-01,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,6775,390,50,474.3
2024-11-02,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,12481,524,48,528.06
2024-11-02,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,8767,502,93,472.07
2024-11-03,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,14371,685,45,608.03
2024-11-03,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,9537,645,88,513.56
2024-11-04,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,11058,384,26,608.22
2024-11-04,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,8687,508,61,608.13
2024-11-05,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,9944,302,25,546.93
2024-11-05,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,6994,357,67,489.61
2024-11-06,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,9857,271,25,542.17
2024-11-06,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,7367,416,61,515.7
2024-11-07,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,8940,258,25,491.75
2024-11-07,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,7193,394,51,503.57
2024-11-08,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,9321,303,32,512.69
2024-11-08,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,8740,381,54,611.82
2024-11-09,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,11456,493,42,484.69
2024-11-09,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,11268,849,123,606.79
2024-11-10,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,12771,634,64,540.32
2024-11-10,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,8561,511,75,461.01
2024-11-11,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,9049,262,17,497.75
2024-11-11,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,8070,361,43,564.96
2024-11-12,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,9053,334,34,497.95
2024-11-12,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,7698,368,70,538.91
2024-11-13,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,8963,262,20,493.01
2024-11-13,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,6978,328,60,488.49
2024-11-14,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,10189,324,34,560.41
2024-11-14,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,6689,292,46,468.29
2024-11-15,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,10189,274,22,560.44
2024-11-15,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,8084,431,70,565.9
2024-11-16,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,12113,435,36,512.51
2024-11-16,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,8939,678,103,481.34
2024-11-17,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,12101,574,50,511.97
2024-11-17,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,9486,686,125,510.8
2024-11-18,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,10359,279,25,569.78
2024-11-18,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,8349,353,46,584.45
2024-11-19,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,10978,292,28,603.82
2024-11-19,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,7677,371,43,537.4
2024-11-20,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,10792,336,30,593.57
2024-11-20,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,8149,436,82,570.48
2024-11-21,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,9941,314,33,546.76
2024-11-21,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,8067,367,45,564.76
2024-11-22,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,10860,338,32,597.33
2024-11-22,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,7670,333,53,536.92
2024-11-23,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,11115,460,41,470.28
2024-11-23,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,9866,698,125,531.27
2024-11-24,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,13844,484,36,585.74
2024-11-24,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,10170,768,138,547.62
2024-11-25,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,10860,330,28,597.33
2024-11-25,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,7670,327,38,536.91
2024-11-26,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,11168,330,25,614.29
2024-11-26,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,6770,392,62,473.97
2024-11-27,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,10342,397,32,568.81
2024-11-27,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,8020,323,41,561.41
2024-11-28,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,10827,395,32,595.49
2024-11-28,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,7452,373,43,521.65
2024-11-29,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,9083,264,20,499.62
2024-11-29,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,8448,381,49,591.38
2024-11-30,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,12819,630,48,542.36
2024-11-30,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,8787,532,92,473.18
2024-12-01,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,17546,848,91,549.9
2024-12-01,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,14772,990,151,589.22
2024-12-02,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,11460,451,37,466.93
2024-12-02,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,9356,494,67,485.15
2024-12-03,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,13637,465,39,555.61
2024-12-03,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,11499,515,77,596.29
2024-12-04,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,13445,472,47,547.79
2024-12-04,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,10116,529,67,524.57
2024-12-05,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,15021,472,46,611.97
2024-12-05,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,8943,390,59,463.72
2024-12-06,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,14804,493,52,603.13
2024-12-06,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,10395,512,63,539.03
2024-12-07,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,18853,726,76,590.85
2024-12-07,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,15254,1155,179,608.43
2024-12-08,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,18202,867,62,570.44
2024-12-08,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,13991,732,112,558.07
2024-12-09,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,11918,343,28,485.58
2024-12-09,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,10234,531,64,530.69
2024-12-10,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,13310,383,34,542.27
2024-12-10,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,10877,550,94,563.99
2024-12-11,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,12639,461,39,514.95
2024-12-11,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,10396,545,63,539.1
2024-12-12,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,13909,480,38,566.69
2024-12-12,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,9148,378,70,474.36
2024-12-13,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,14050,394,32,572.42
2024-12-13,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,10736,602,71,556.7
2024-12-14,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,15918,789,52,498.87
2024-12-14,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,12363,941,153,493.14
2024-12-15,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,16048,569,38,502.94
2024-12-15,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,12540,930,137,500.19
2024-12-16,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,14174,546,45,577.47
2024-12-16,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,9478,472,87,491.5
2024-12-17,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,14509,395,38,591.13
2024-12-17,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,10671,614,76,553.35
2024-12-18,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,13431,510,42,547.2
2024-12-18,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,10390,425,58,538.74
2024-12-19,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,12595,489,38,513.15
2024-12-19,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,10323,546,69,535.31
2024-12-20,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,13241,478,49,539.46
2024-12-20,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,10842,572,71,562.18
2024-12-21,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,19595,717,71,614.11
2024-12-21,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,12622,953,162,503.45
2024-12-22,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,18600,708,60,582.91
2024-12-22,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,14060,1002,123,560.81
2024-12-23,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,15139,577,44,616.8
2024-12-23,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,11457,571,86,594.12
2024-12-24,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,12555,427,41,511.51
2024-12-24,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,10167,529,89,527.19
2024-12-25,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,14137,382,39,575.97
2024-12-25,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,10315,462,61,534.88
2024-12-26,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,13227,504,41,538.91
2024-12-26,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,11229,466,70,582.25
2024-12-27,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,15256,557,41,621.57
2024-12-27,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,10450,462,67,541.9
2024-12-28,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,18736,890,67,587.18
2024-12-28,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,15300,1021,147,610.28
2024-12-29,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,17294,773,70,541.98
2024-12-29,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,13524,871,112,539.46
2024-12-30,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,14542,487,34,592.49
2024-12-30,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,11280,654,123,584.92
2024-12-31,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,12773,360,31,520.38
2024-12-31,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,9232,536,69,478.72
2025-01-01,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,8662,275,22,501.49
2025-01-01,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,8001,389,50,589.55
2025-01-02,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,8702,288,20,503.84
2025-01-02,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,7597,385,65,559.81
2025-01-03,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,10584,406,43,612.79
2025-01-03,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,6788,286,39,500.18
2025-01-04,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,13604,693,71,605.87
2025-01-04,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,8438,640,94,478.29
2025-01-05,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,10372,434,29,461.93
2025-01-05,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,9682,582,88,548.8
2025-01-06,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,9673,366,34,560.06
2025-01-06,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,7205,402,74,530.95
2025-01-07,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,8288,276,21,479.88
2025-01-07,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,6352,335,60,468.06
2025-01-08,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,8409,312,32,486.89
2025-01-08,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,8264,370,68,609.0
2025-01-09,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,8852,298,20,512.52
2025-01-09,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,6345,341,51,467.55
2025-01-10,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,8672,250,23,502.06
2025-01-10,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,6249,347,42,460.48
2025-01-11,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,11037,451,39,491.53
2025-01-11,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,9140,545,103,518.1
2025-01-12,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,12679,440,37,564.67
2025-01-12,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,10631,629,77,602.61
2025-01-13,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,10081,346,31,583.65
2025-01-13,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,6366,269,43,469.12
2025-01-14,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,8535,282,25,494.19
2025-01-14,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,6873,401,72,506.49
2025-01-15,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,9980,273,19,577.8
2025-01-15,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,7335,313,59,540.49
2025-01-16,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,8397,275,22,486.18
2025-01-16,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,7658,322,47,564.32
2025-01-17,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,8723,332,22,505.06
2025-01-17,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,8263,463,64,608.9
2025-01-18,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,13218,460,49,588.68
2025-01-18,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,9632,571,81,545.99
2025-01-19,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,10580,542,36,471.21
2025-01-19,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,10000,628,118,566.84
2025-01-20,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,8643,288,25,500.39
2025-01-20,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,7798,319,41,574.63
2025-01-21,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,8554,309,22,495.28
2025-01-21,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,7513,329,59,553.61
2025-01-22,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,10597,352,28,613.52
2025-01-22,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,6764,274,37,498.45
2025-01-23,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,9788,327,35,566.73
2025-01-23,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,7122,379,58,524.81
2025-01-24,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,9391,281,24,543.71
2025-01-24,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,7286,390,73,536.92
2025-01-25,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,11540,404,35,513.93
2025-01-25,MYNTRA_20241101_20250228_001,ADV06,PL02,Eats,9684,540,93,548.89
2025-01-26,MYNTRA_20241101_20250228_001,ADV06,PL01,Eats,13932,704,52,620.47
